X,A1: Sample 1,X,A2: Sample 2,X,A3: Sample 3,X,A4: Sample 4,X,A5: Sample 5,X,A6: Sample 6,X,A7: Sample 7,X,A8: Sample 8,X,A9: Sample 9,X,A10: Sample 10,X,B1: Sample 25,X,B2: Sample 26,X,B3: Sample 27,X,B4: Sample 28,X,B5: Sample 29,X,B6: Sample 30,X,B7: Sample 31,X,B8: Sample 32,X,B9: Sample 33,X,B10: Sample 34,X,C1: Sample 49,X,C2: Sample 50,X,C3: Sample 51,X,C4: Sample 52,X,C5: Sample 53,X,C6: Sample 54,X,C7: Sample 55,X,C8: Sample 56,X,C9: Sample 57,X,C10: Sample 58,X,D1: Sample 73,X,D2: Sample 74,X,D3: Sample 75,X,D4: Sample 76,X,D5: Sample 77,X,D6: Sample 78,X,D7: Sample 79,X,D8: Sample 80,X,D9: Sample 81,X,D10: Sample 82,X,E1: Sample 97,X,E2: Sample 98,X,E3: Sample 99,X,E4: Sample 100,X,E5: Sample 101,X,E6: Sample 102,X,E7: Sample 103,X,E8: Sample 104,X,E9: Sample 105,X,E10: Sample 106
66.05,450.264877173434,66.05,392.569048779724,66.05,303.747014632082,66.05,261.231249001278,66.05,163.68287401248,66.05,214.917810607827,66.05,69.7249096325622,66.05,80.9358235984966,66.05,1.97103054769582,66.05,1.75174995415707,66.05,255.383497636539,66.05,343.894021733262,66.05,242.853336917934,66.05,261.312669276569,66.05,195.007716980373,66.05,218.819594196456,66.05,104.111564056116,66.05,66.8047295998284,66.05,3.9303088900093,66.05,2.44501425316642,66.05,264.749908124358,66.05,216.318382740363,66.05,170.411919196132,66.05,255.313549163827,66.05,212.599768411298,66.05,177.369082439342,66.05,62.0227276737803,66.05,116.053889787963,66.05,3.31027502860106,66.05,5.92211115675651,66.05,177.649298087637,66.05,111.953690408034,66.05,64.0397246760633,66.05,64.7849068226454,66.05,97.7503229987238,66.05,82.4438331688817,66.05,68.7676783851805,66.05,70.7939593232824,66.05,8.25724111988007,66.05,6.29961965829009,66.05,0.659301497970372,66.05,0.745253812398424,66.05,0.699770813760625,66.05,1.30935489303,66.05,1.30700977334632,66.05,1.3050366569115,66.05,1.25998950176123,66.05,1.21539894847286,66.05,1.21460765901129,66.05,1.25753161138498
66.19,448.89142404479,66.19,391.464086442327,66.19,302.556203566192,66.19,260.350788153326,66.19,163.50706442038,66.19,214.215457930066,66.19,69.5495059820052,66.19,80.6290846787059,66.19,1.97103054769582,66.19,1.70795620942187,66.19,254.764800548541,66.19,343.14460092433,66.19,242.413464987789,66.19,260.785830960695,66.19,195.051537579196,66.19,218.25053796006,66.19,103.805484132338,66.19,66.5425809862025,66.19,4.01764892647715,66.19,2.44501425316642,66.19,264.088465919029,66.19,215.790553294486,66.19,169.797502946229,66.19,254.70033492265,66.19,211.812684662281,66.19,176.801428546461,66.19,61.7610271774426,66.19,115.705243993769,66.19,3.31027502860106,66.19,5.87856601826689,66.19,177.165120537604,66.19,111.514651448848,66.19,63.8207113054074,66.19,64.8286219821062,66.19,97.4884959751518,66.19,82.2259585433348,66.19,68.5935874546796,66.19,70.4025947715977,66.19,8.21378165087202,66.19,6.12583713792292,66.19,0.615348070263981,66.19,0.789092286487949,66.19,0.699770813760625,66.19,1.26570975189553,66.19,1.30700977334632,66.19,1.26153542403118,66.19,1.21654156518339,66.19,1.25880610967244,66.19,1.17122875226572,66.19,1.30089478460075
66.31,448.271145366364,66.31,390.756925729661,66.31,302.379782425792,66.31,259.690442517362,66.31,162.715900168055,66.31,213.425316439552,66.31,69.4618015207426,66.31,80.2785251600924,66.31,2.01483121188915,66.31,1.79554369889228,66.31,254.588042002183,66.31,341.910264489831,66.31,242.017582359445,66.31,260.302897595132,66.31,194.65704675043,66.31,217.418874448814,66.31,103.63058131875,66.31,66.3678152437853,66.31,3.97397890824323,66.31,2.44501425316642,66.31,263.471139542737,66.31,214.822894094208,66.31,169.534189227653,66.31,254.174740791247,66.31,211.287955133645,66.31,176.277447637295,66.31,61.8482571615764,66.31,115.443764920091,66.31,3.26671868717923,66.31,5.83502087977726,66.31,176.94504750136,66.31,111.690271250097,66.31,63.4264893470142,66.31,64.3477605000059,66.31,97.2266584076436,66.31,81.7902092922411,66.31,68.5065367174611,66.31,70.1851682633391,66.31,8.17032218186397,66.31,6.16928276801471,66.31,0.703254925676764,66.31,0.789092286487949,66.31,0.743506484472257,66.31,1.30935489303,66.31,1.30700977334632,66.31,1.21803427352537,66.31,1.30343735596456,66.31,1.25880610967244,66.31,1.21460765901129,66.31,1.30089478460075
66.43,446.543289454363,66.43,389.696163572789,66.43,301.54179255283,66.43,259.338253960606,66.43,162.232407973874,66.43,212.547386136286,66.43,69.198688136955,66.43,80.0156015671562,66.43,1.9272298835025,66.43,1.70795620942187,66.43,253.660028001995,66.43,341.51351725872,66.43,241.137838499154,66.43,259.337030864008,66.43,193.824244494075,66.43,216.674725607979,66.43,103.455678505162,66.43,66.061972558571,66.43,3.9303088900093,66.43,2.57599712428269,66.43,262.545128890426,66.43,214.734915490604,66.43,168.96365684019,66.43,253.211130462468,66.43,210.719510445549,66.43,175.447798017861,66.43,61.7174069134076,66.43,115.182285846414,66.43,3.2231626752554,66.43,5.79147640028365,66.43,176.328817694432,66.43,111.11952798391,66.43,63.5140936408829,66.43,64.3040453405452,66.43,97.0957448958576,66.43,81.6594855713066,66.43,68.288920418351,66.43,69.8807700973835,66.43,8.17032218186397,66.43,6.08239150783112,66.43,0.615348070263981,66.43,0.789092286487949,66.43,0.699770813760625,66.43,1.26570975189553,66.43,1.30700977334632,66.43,1.21803427352537,66.43,1.25998950176123,66.43,1.21539894847286,66.43,1.12784992789466,66.43,1.30089478460075
66.55,445.408341614193,66.55,388.086808078196,66.55,300.611347039887,66.55,258.416241446111,66.55,161.635007925741,66.55,212.513198041363,66.55,69.056022046405,66.55,79.7398550841733,66.55,1.97071350884305,66.55,1.70768148588811,66.55,252.558783025381,66.55,341.017835075238,66.55,240.30741374862,66.55,258.417380008053,66.55,192.916586152064,66.55,216.333516132967,66.55,103.133007042284,66.55,66.0076594941425,66.55,3.92967670263758,66.55,2.5755827769891,66.55,262.326548100143,66.55,214.348559892879,66.55,168.629330988424,66.55,252.688663424762,66.55,210.029825768649,66.55,175.288611115009,66.55,61.3149973808015,66.55,114.640884828269,66.55,3.35329190864763,66.55,5.79054484545009,66.55,175.772341807023,66.55,110.662686147287,66.55,63.2848993018709,66.55,64.381118336697,66.55,96.6438154192391,66.55,81.515648007385,66.55,68.0603496275772,66.55,69.7825721571643,66.55,8.21246046997273,66.55,6.16829044329732,66.55,0.615249091967332,66.55,0.745133938856137,66.55,0.743386891986416,66.55,1.22186804254315,66.55,1.35035950177676,66.55,1.21783835358432,66.55,1.21634588534341,66.55,1.21520345242195,66.55,1.08429666712284,66.55,1.2573293383254
66.64,444.150870331921,66.64,387.309480351636,66.64,299.24838099125,66.64,257.445280007806,66.64,161.265434129449,66.64,211.537762069956,66.64,69.0232792144298,66.64,79.7088626473654,66.64,2.01483121188915,66.64,1.79554369889228,66.64,252.378454733347,66.64,339.794265198654,66.64,240.082158519527,66.64,257.888209679448,66.64,192.20248166806,66.64,215.36154161862,66.64,103.018421471193,66.64,66.1056613581913,66.64,3.97397890824323,66.64,2.48867521020518,66.64,261.619118238115,66.64,214.075139227195,66.64,168.042043009272,66.64,252.203720622738,66.64,209.276530601641,66.64,174.618158942365,66.64,61.2376261847673,66.64,114.441426713671,66.64,3.26671868717923,66.64,5.74793126179402,66.64,175.18438940386,66.64,110.460974817099,66.64,63.4702888579645,66.64,63.998044496288,66.64,96.4848081448989,66.64,80.9187107900536,66.64,67.4184394060063,66.64,69.5328887385633,66.64,8.17032218186397,66.64,6.16928276801471,66.64,0.659301497970372,66.64,0.745253812398424,66.64,0.699770813760625,66.64,1.30935489303,66.64,1.2634427232393,66.64,1.21803427352537,66.64,1.30343735596456,66.64,1.21539894847286,66.64,1.12784992789466,66.64,1.30089478460075
66.76,443.725041035459,66.76,386.584285834576,66.76,298.450588402065,66.76,256.699627388315,66.76,160.800030874426,66.76,210.801517751986,66.76,68.7491058071854,66.76,79.6084144332411,66.76,1.97071350884305,66.76,1.6638947853454,66.76,252.11693665372,66.76,339.431080332343,66.76,239.031992443592,66.76,257.188281306506,66.76,191.908600396672,66.76,214.626664189606,66.76,102.739528468704,66.76,65.7018660035052,66.76,3.92967670263758,66.76,2.44462097437389,66.76,260.651175286047,66.76,212.853311795002,66.76,167.620090706447,66.76,251.506245762863,66.76,209.286576749398,66.76,174.15348594269,66.76,61.1405602031748,66.76,113.98728701976,66.76,3.35329190864763,66.76,5.79054484545009,66.76,174.848156319056,66.76,110.618788259055,66.76,63.1535113621398,66.76,63.8129179450047,66.76,96.1202350592336,66.76,81.1235346539123,66.76,67.6251817650888,66.76,69.3043128878195,66.76,8.08210369311205,66.76,6.16829044329732,66.76,0.615249091967332,66.76,0.745133938856137,66.76,0.743386891986416,66.76,1.30914428423266,66.76,1.26323949938161,66.76,1.21783835358432,66.76,1.21634588534341,66.76,1.25860363161073,66.76,1.17104036095926,66.76,1.3006855366058
66.82,441.200090167359,66.82,385.214384972791,66.82,297.833213730915,66.82,255.907335867609,66.82,160.184775193559,66.82,210.230950627366,66.82,68.5737250990599,66.82,79.2140977515645,66.82,1.92691988995521,66.82,1.79525488697352,66.82,250.482109295469,66.82,337.844346673928,66.82,238.240354541779,66.82,256.617629843965,66.82,191.207414915856,66.82,214.013949188629,66.82,102.171185756769,66.82,65.5708154154607,66.82,3.92967670263758,66.82,2.53192884278403,66.82,259.901664176112,66.82,212.589439522558,66.82,167.04966063095,66.82,250.717960293437,66.82,208.630786154925,66.82,174.022509150327,66.82,60.835293824548,66.82,113.638697304992,66.82,3.13554556101518,66.82,5.65993044259428,66.82,174.584094286288,66.82,110.004238908281,66.82,63.0659158882389,66.82,63.6817988323988,66.82,95.7711814858965,66.82,80.905695073343,66.82,67.4075951982845,66.82,68.9999636840909,66.82,8.21246046997273,66.82,6.12485180140403,66.82,0.571302734138327,66.82,0.745133938856137,66.82,0.655929620265809,66.82,1.22186804254315,66.82,1.26323949938161,66.82,1.17434411784617,66.82,1.25978683335174,66.82,1.25860363161073,66.82,1.17104036095926,66.82,1.2573293383254
66.97,440.00409410007,66.97,384.065407296836,66.97,297.745017349323,66.97,255.511200649496,66.97,159.745311368185,66.97,210.099278047149,66.97,68.2668088598404,66.97,79.0826571006323,66.97,1.92691988995521,66.97,1.6638947853454,66.97,250.393744238033,66.97,337.006892196165,66.97,237.624624460102,66.97,255.827510024743,66.97,191.295063100958,66.97,213.926406425929,66.97,101.952592406025,66.97,65.3960725128679,66.97,3.92967670263758,66.97,2.48827490857896,66.97,259.593050636218,66.97,211.885787157534,66.97,166.961896481206,66.97,249.623127563198,66.97,207.581516986872,66.97,172.974705353663,66.97,60.835293824548,66.97,113.420831368822,66.97,3.26619323781665,66.97,5.74700671116482,66.97,174.099994615867,66.97,109.740862121127,66.97,62.6279596032151,66.97,63.5943825765815,66.97,95.6402890314552,66.97,80.4264448334184,66.97,67.1029771674306,66.97,69.0434451538351,66.97,8.12555617169561,66.97,6.03797451761745,66.97,0.659195449796338,66.97,0.745133938856137,66.97,0.655929620265809,66.97,1.26550616338791,66.97,1.35035950177676,66.97,1.21783835358432,66.97,1.21634588534341,66.97,1.21520345242195,66.97,1.12766851404105,66.97,1.3006855366058
67.08,439.118124232862,67.08,383.225781117589,67.08,296.642594206133,67.08,254.674905818156,67.08,159.437688798871,67.08,209.002041686143,67.08,68.2668088598404,67.08,78.7321539692664,67.08,1.97071350884305,67.08,1.79525488697352,67.08,249.951897866372,67.08,336.566121133005,67.08,237.580642233948,67.08,254.817900764358,67.08,190.243263795255,67.08,213.138626984033,67.08,101.73399905528,67.08,65.3960725128679,67.08,3.92967670263758,67.08,2.48827490857896,67.08,258.931735907875,67.08,211.446007064954,67.08,166.61086096671,67.08,249.228974286245,67.08,207.66895432717,67.08,172.756417727885,67.08,60.7044646235479,67.08,113.11582327508,67.08,3.26619323781665,67.08,5.70346857687955,67.08,173.439860618428,67.08,109.740862121127,67.08,62.6279596032151,67.08,63.3321390802498,67.08,95.1603430036769,67.08,80.1650394451833,67.08,66.7983591365767,67.08,68.7825774198506,67.08,7.95174757514138,67.08,6.03797451761745,67.08,0.659195449796338,67.08,0.745133938856137,67.08,0.743386891986416,67.08,1.26550616338791,67.08,1.35035950177676,67.08,1.30482674269936,67.08,1.25978683335174,67.08,1.30200372843825,67.08,1.17104036095926,67.08,1.2573293383254
67.17,437.984553059315,67.17,382.368844254395,67.17,295.75716679466,67.17,253.929797577017,67.17,158.928710804689,67.17,208.266302495623,67.17,67.948963078546,67.17,78.6318789871929,67.17,1.92660999611636,67.17,1.75118650933425,67.17,249.249036779722,67.17,335.454334076377,67.17,236.794898268396,67.17,254.557465937007,67.17,189.555402014016,67.17,212.623004784497,67.17,101.19308763554,67.17,64.9051014516472,67.17,3.84173244539306,67.17,2.53152164933874,67.17,258.713750307615,67.17,211.368026443039,67.17,165.750488136845,67.17,248.356948313621,67.17,206.673879153885,67.17,171.855603289513,67.17,60.5202928001434,67.17,112.879800703764,67.17,3.26566795746318,67.17,5.78961359024818,67.17,173.323964419303,67.17,109.37209713397,67.17,62.4865207513476,67.17,63.1471493948344,67.17,95.0141675883881,67.17,80.1521470297048,67.17,66.4830473551429,67.17,68.2933279464685,67.17,7.99391357955753,67.17,6.03700346993047,67.17,0.571210855281116,67.17,0.745014103870795,67.17,0.655824131423695,67.17,1.26530264036388,67.17,1.26303634089023,67.17,1.21764249666029,67.17,1.21615026844322,67.17,1.17161490217603,67.17,1.08412228682899,67.17,1.21377790473782
67.32,436.921602362485,67.32,380.822377687856,67.32,294.787183702706,67.32,253.005623692635,67.32,158.269621080739,67.32,207.476415151617,67.32,67.948963078546,67.32,78.2376257208721,67.32,1.92660999611636,67.32,1.75118650933425,67.32,248.807261467303,67.32,334.617035361993,67.32,235.783511916583,67.32,253.723561278039,67.32,189.336327331508,67.32,211.572808146839,67.32,101.324233093573,67.32,65.1234909987458,67.32,3.885388746696,67.32,2.53152164933874,67.32,258.228864167086,67.32,211.01626738296,67.32,165.531128859627,67.32,247.962879506833,67.32,205.755903109828,67.32,171.724647561286,67.32,60.2586764789413,67.32,112.226308009087,67.32,3.30921028912579,67.32,5.74608245791439,67.32,172.927945611733,67.32,109.196544360819,67.32,62.4427353283712,67.32,63.1471493948344,67.32,94.7087974658439,67.32,79.6729791347133,67.32,66.4830473551429,67.32,68.119445849663,67.32,8.03735906996507,67.32,6.03700346993047,67.32,0.61515014550674,67.32,0.745014103870795,67.32,0.699545734695407,67.32,1.26530264036388,67.32,1.35014233234901,67.32,1.26112965515887,67.32,1.21615026844322,67.32,1.25840121867544,67.32,1.12748715853863,67.32,1.21377790473782
67.44,436.390105932981,67.44,380.203816358548,67.44,293.552654018103,67.44,251.553326353075,67.44,157.830227931438,67.44,206.905939787551,67.44,67.9051249528458,67.44,78.1500127127402,67.44,1.97039657196482,67.44,1.79496616795021,67.44,248.012082769822,67.44,333.162735318927,67.44,235.079951634247,67.44,253.109131842281,67.44,188.722867625869,67.44,211.003934945579,67.44,100.799682883073,67.44,64.9487814691759,67.44,3.97270069051783,67.44,2.48787473570849,67.44,256.906426339098,67.44,210.44463255897,67.44,165.180149799861,67.44,247.437433350027,67.44,205.406209996524,67.44,171.069879460691,67.44,60.215070245226,67.44,112.269872080623,67.44,3.26566795746318,67.44,5.7025513255806,67.44,172.399917021459,67.44,108.669875500819,67.44,62.2675778256485,67.44,62.9286491720158,67.44,94.6215428362343,67.44,79.760096737241,67.44,66.3960298877906,67.44,67.815145592413,67.44,7.99391357955753,67.44,6.08043512587299,67.44,0.61515014550674,67.44,0.745014103870795,67.44,0.699545734695407,67.44,1.26530264036388,67.44,1.30658937779362,67.44,1.21764249666029,67.44,1.25958423012991,67.44,1.25840121867544,67.44,1.08412228682899,67.44,1.30047635591481
67.53,434.08703906282,67.53,378.701535755687,67.53,292.803136960567,67.53,251.817388080664,67.53,157.12719467634,67.53,206.291594676151,67.53,67.3352293187428,67.53,77.5367269260898,67.53,1.92660999611636,67.53,1.75118650933425,67.53,248.277135308619,67.53,332.766115700305,67.53,234.816100717553,67.53,251.836339980162,67.53,187.934160822876,67.53,210.478826086206,67.53,100.449989769769,67.53,64.8177466868622,67.53,3.885388746696,67.53,2.53152164933874,67.53,256.465599675709,67.53,209.565234908773,67.53,164.522061427664,67.53,246.912008274311,67.53,204.881649245479,67.53,170.589715484219,67.53,59.8662519971381,67.53,111.616379385946,67.53,3.2221259551926,67.53,5.7025513255806,67.53,171.959901980017,67.53,108.625984672395,67.53,62.1800017094234,67.53,62.7975458761611,67.53,94.4906714323646,67.53,79.5422921903772,67.53,66.1784783140012,67.53,67.4239069218965,67.53,7.95046874793405,67.53,5.95014015804543,67.53,0.746968057357614,67.53,0.788838477454019,67.53,0.74326733796712,67.53,1.35256492833808,67.53,1.26303634089023,67.53,1.30461689600545,67.53,1.21615026844322,67.53,1.30179433575114,67.53,1.17085203024827,67.53,1.30047635591481
67.65,432.77732216222,67.65,377.978000749489,67.65,291.742133262863,67.65,250.940870577123,67.65,156.442945263541,67.65,205.20540268996,67.65,67.0614155186234,67.65,77.6556575901707,67.65,1.92630020193785,67.65,1.75090492282366,67.65,246.95627898268,67.65,331.875443643424,67.65,234.162831874284,67.65,251.971359318057,67.65,187.509640939867,67.65,209.832463650579,67.65,100.08420077342,67.65,64.3269475659675,67.65,3.92841293781924,67.65,2.48747469153166,67.65,255.631038170804,67.65,209.355665004462,67.65,164.451743989112,67.65,245.734025329392,67.65,204.193125081613,67.65,170.344067649366,67.65,59.6822445706543,67.65,111.293521740315,67.65,3.22160784521428,67.65,5.70163436926518,67.65,171.580295817591,67.65,108.432982796011,67.65,61.7321878767006,67.65,62.8311422558575,67.65,93.9084452845847,67.65,79.224623596124,67.65,65.906821281543,67.65,67.4999897562379,67.65,8.03606668227091,67.65,5.99260806228929,67.65,0.658983455761993,67.65,0.876346287616991,67.65,0.743147822395811,67.65,1.30872326983027,67.65,1.34992523276188,67.65,1.26092686859267,67.65,1.30280858734133,67.65,1.25819887083516,67.65,1.17066376010351,67.65,1.3002672424953
67.74,431.891637218591,67.74,377.271181165966,67.74,291.433555738476,67.74,250.192844090582,67.74,156.926204224632,67.74,205.073793532701,67.74,67.2367398251704,67.74,77.4804597498222,67.74,2.01385927208602,67.74,1.70713230386981,67.74,245.896197151293,67.74,331.082310879412,67.74,233.723172135133,67.74,250.918190972189,67.74,187.115340410584,67.74,209.351196532115,67.74,100.259019215173,67.74,64.1959338537266,67.74,3.8847639856819,67.74,2.48747469153166,67.74,255.542891230436,67.74,208.696207012284,67.74,163.793761435917,67.74,244.551987927233,67.74,203.406421016025,67.74,169.514818246826,67.74,59.5514574436858,67.74,110.988611735686,67.74,3.17807251505218,67.74,5.61458676267508,67.74,171.052352133023,67.74,108.125806938657,67.74,61.7321878767006,67.74,62.5252890241639,67.74,94.126536243931,67.74,79.181071799009,67.74,65.5588021114931,67.74,67.1522762128344,67.74,7.99262817779205,67.74,5.99260806228929,67.74,0.658983455761993,67.74,0.701076980692734,67.74,0.699433249451044,67.74,1.22147509575346,67.74,1.30637928141514,67.74,1.2174467027229,67.74,1.21595471445248,67.74,1.21481264893186,67.74,1.12730586135925,67.74,1.21358273221736
67.83,430.65172045291,67.83,375.901678702202,67.83,290.860474159887,67.83,249.972835060558,67.83,156.486881728676,67.83,204.810533062783,67.83,67.0614155186234,67.83,77.086269878463,67.83,1.88252066686377,67.83,1.70713230386981,67.83,245.410314016583,67.83,330.773880898923,67.83,232.404192917677,67.83,250.479374341027,67.83,186.852480416962,67.83,208.694921272599,67.83,99.516030298873,67.83,64.3269475659675,67.83,3.84111470420551,67.83,2.40019490090522,67.83,255.278429331633,67.83,208.080717101791,67.83,163.618300124321,67.83,244.201739790434,67.83,203.013068983231,67.83,169.034731479548,67.83,59.6386506181398,67.83,110.640134125666,67.83,3.26514284603732,67.83,5.61458676267508,67.83,170.700396702544,67.83,107.774757849268,67.83,61.5570585388763,67.83,62.306823935647,67.83,93.3850438443134,67.83,78.8326416138139,67.83,65.3847898917557,67.83,66.804562669431,67.83,7.81887547723285,67.83,5.99260806228929,67.83,0.658983455761993,67.83,0.744894307423799,67.83,0.655718676506277,67.83,1.22147509575346,67.83,1.30637928141514,67.83,1.2174467027229,67.83,1.21595471445248,67.83,1.17142650936333,67.83,1.12730586135925,67.83,1.25692498735633
